"Kelp.Taxon","X","Authors..Year.","ID","Site","Lat","Long","Management_.OA_MPA_MEARB_Other.","Temporal_Scale","Mean.kelp","Mean.no.Kelp","Mean...one.error.bar.Kelp","Mean...one.error.bar.no.Kelp","Error.Kelp","Error.no.Kelp","Error.Type","Variable","N..Kelp.","N..no.kelp.","Unit.Dimensions","Area..m2.","Notes.on.Type.of.study","Comments","Clearing.Size..m.2.","Time.Until.Resampling..days.","Mean.Depth..m.","Inferred.Mechanism.of.Clearing..experiment_storm_heat.wave_barren_kelp.addition.","Type.of.Study..Experimental_ObservatioNAl.","Observational.Study.Type..Spatial..Temporal.","Single.Species...yes.no.","Total.Abundance...yes.no.","Species.Richness...yes.no.","Biomass...yes.no.","Clearing.Response..algae_barren_kelp.","Survey.Type..quadrat..transect..video..photo..Net.Trap.","Short.Variable.Description","Latititude.in.Decimal.Degrees","Longitude.in.Decimal.Degrees","Juvenile..Adult..Both","sample.unit.area..m.2.","Total.Area.Sampled.per.Treatment..m.2..n.replicate.area.","Mean.kelp.t0","Mean.no.Kelp.t0","Mean...one.error.bar.Kelp.t0","Mean...one.error.bar.no.Kelp.t0","Error.Kelp.t0","Error.no.Kelp.t0","Error.Type.t0","Date.of.t0..dd.mm.yyyy.","Fish.Species","Order","Family","Trophic.level","Trophic.group","Total.Lenght..cm.","Biomass..gr.","Habitat.Association..Benthic.Pelagic.Demersal.","sd_kelp","sd_nokelp","rawLR","LR","VLR","Hedges.G","VHedges.G","Patch","Height..m.","Single.or.Multi.Stipe","Erect.or.Prostrate","Epibiont.Load.Potential","Comment","len","ECOREGION","PROVINCE","REALM"
"Carpophyllum flexuosum, Ecklonia radiata",33,"Cole et al. (2012)","36","Port Hardy (Western Cook Strait)",-41,173,"OA",NA,3.11,2.34,3.28,2.42,0.34,0.16,"SD","Species Richness",110,144,"4*30 m","120","ObservatioNAl","Fig. 4B",NA,NA,12,"barren","Observational","Spatial","no","no","yes","no","no","transect","Species Richness",-41,173,"Both",120,960,NA,NA,NA,NA,NA,NA,NA,"02-01-01",NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.16,0.207452221519534,0.207452221519534,7.8149243206298e-05,3.0221688656532,0.0340146934025259,"Mixed","1","Single","Erect","Medium ",NA,6,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum flexuosum, Ecklonia radiata",31,"Cole et al. (2012)","36","Port Hardy (Western Cook Strait)",-41,173,"OA",NA,28.72,17.12,31.73,18.58,6.02,2.92,"SD","Notolabrus celidotus abundance",110,144,"4*30 m","120","ObservatioNAl","Fig. 4B",NA,NA,12,"barren","Observational","Spatial","yes","no","no","no","no","transect","Notolabrus celidotus abundance",-41,173,"Both",120,960,NA,NA,NA,NA,NA,NA,NA,"02-01-01","Notolabrus celidotus","Eupercaria","Labridae","3,3","Invertivore","24","3812","Demersal",6.02,2.92,0.494803919234725,0.494803919234725,0.000553332546242181,2.55351790584439,0.0288708923059597,"Mixed","1","Single","Erect","Medium ",NA,6,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum flexuosum, Ecklonia radiata",1149,"Cole et al. (2012)","36","Port Hardy",-40.7,173.95,"OA","1 month July 2002-August 2002",36.62,47.01,39.22,54.59,2.6,7.58,"SE","Number of visits by Notolabrus celidotus",5,5,"","1","Relationships between fishes and habitat variables (cleared and uncleared)","Fig. 5a",10,30,10,"experiment","Experimental","Temporal","yes","no","no","no","kelp","Quadrat","Number of visits by Notolabrus celidotus",-40.7,173.95,"Adult",1,5,"21,91","26,13","26,91","32,73","5","6,6","SE","07-01-02","Notolabrus celidotus","Eupercaria","Labridae","3,3","Invertivore","24","3812","Demersal",5.81377674149945,16.9493952694484,-0.243873498669965,-0.243873498669965,0.0297037788068507,-0.740231584735187,0.427397139951978,"Mixed","1","Single","Erect","Medium ",NA,15,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum flexuosum, Ecklonia radiata",1152,"Cole et al. (2012)","36","Port Hardy",-40.7,173.95,"OA","1 month July 2002-August 2002",1.05,5.25,2.06,8.46,1.01,3.21,"SE","Number of visits by Parapercis colias",5,5,"","1","Relationships between fishes and habitat variables (cleared and uncleared)","Fig. 5c",10,30,10,"experiment","Experimental","Temporal","yes","no","no","no","kelp","Quadrat","Number of visits by Parapercis colias",-40.7,173.95,"Adult",1,5,"0","1,16","0","1,76","0","0,6","SE","07-01-02","Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",2.25842865727479,7.17777820777432,-1.11474167059799,-1.11474167059799,0.506521426389054,-0.712558568598883,0.425386985684184,"Mixed","1","Single","Erect","Medium ",NA,15,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum flexuosum, Ecklonia radiata",1153,"Cole et al. (2012)","36","Port Hardy",-40.7,173.95,"OA","3 month July 2002-October 2002",0.43,3.75,0.43,4.67,0,0.92,"SE","Number of visits by Parapercis colias",5,5,"","1","Relationships between fishes and habitat variables (cleared and uncleared)","Fig. 5c",10,90,10,"experiment","Experimental","Temporal","yes","no","no","no","kelp","Quadrat","Number of visits by Parapercis colias",-40.7,173.95,"Adult",1,5,"0","1,16","0","1,76","0","0,6","SE","07-01-02","Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",0,2.05718253929981,-1.20047017377473,-1.20047017377473,0.0375135734072022,-2.06027550108772,0.612236757019113,"Mixed","1","Single","Erect","Medium ",NA,15,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum flexuosum, Ecklonia radiata",32,"Cole et al. (2012)","36","Port Hardy (Western Cook Strait)",-41,173,"OA",NA,0,0.59,0,1.22,0,1.26,"SD","Nemadactylus macropterus abundance",110,144,"4*30 m","120","ObservatioNAl","Fig. 4B",NA,NA,12,"barren","Observational","Spatial","yes","no","no","no","no","transect","Nemadactylus macropterus abundance",-41,173,"Both",120,960,NA,NA,NA,NA,NA,NA,NA,"02-01-01","Nemadactylus macropterus","Centrarchiformes","Latridae ","3,41","Invertivore","70","2900","Demersal",0,1.26,-0.46373401623214,-0.46373401623214,0.00436098255606978,-0.619751726722326,0.0167914405486908,"Mixed","1","Single","Erect","Medium ",NA,6,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum spp",949,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.34,0.53,0.59,0.53,0.25,0,"SE","Mean number of individual Forsterygion lapillum",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion lapillum)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,150,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",1.2747548783982,0,-0.132598121441524,-0.132598121441524,0.0348073067498329,-0.207605722109249,0.0773375013062741,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",1079,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0,0.835,0,0.835,0,0,"SE","Mean number of individual Ruanoho decemdigitatus",26,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Ruanoho decemdigitatus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Ruanoho whero abundance",-36.117,175.018,"Adult",10,72.5,NA,NA,NA,NA,NA,NA,NA,NA,"Ruanoho whero","Blenniiformes","Tripterygiidae","3,2","Invertivore","9",NA,"Demersal",0,0,-0.607044481506534,-0.607044481506533,0,NA,NA,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",965,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0,1,0,2.94,0,1.94,"SE","Mean number of individual Forsterygion malcolmi",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion malcolmi)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,65,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",0,9.89209785637,-0.693147180559945,-0.693147180559945,0.9409,-0.140806919498948,0.0771137171978729,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",545,"Perez-Matus and Shima (2010)","28","Taputeranga MR, Wellington ",-41.33333333,174.8,"MR","2 Month",0.7,0.55,NA,NA,0.437697324,0.469602295,"2SE","Notolabrus fucicola",4,4,"","4","9 treatments, 8 have kelp versus 1 kelp were removed ","Table 2",5,7,6,"kelp addition","Experimental","Spatial","yes","no","no","no","kelp","transect","Notolabrus fucicola ",-41.33333333,174.8,"Adult",4,16,NA,NA,NA,NA,NA,NA,NA,NA,"Notolabrus fucicola","Perciformes","Labridae","3,43","Invertivore","38","769,7451883","Demersal",0.437697324,0.469602295,0.0923733201310151,0.0923733201310151,0.0395201607654584,0.287035323050313,0.505149329792412,"Single","3","Single","Erect","Medium ",NA,120,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum spp",1005,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.48,0.48,0.6,0.6,0.12,0.12,"SE","Mean number of individual Karalepis stewarti",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Karalepis stewarti)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Karalepis stewarti abundance",-36.117,175.018,"Adult",10,95,NA,NA,NA,NA,NA,NA,NA,NA,"Karalepis stewarti","Blenniiformes","Tripterygiidae","3,33","Invertivore","15","27,4912735","Demersal",0.611882341631134,0.611882341631134,0,0,0.0131482834185537,0,0.0769230769230769,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",1078,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0,1.19,0,2.02,0,0.83,"SE","Mean number of individual Ruanoho decemdigitatus",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Ruanoho decemdigitatus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Ruanoho whero abundance",-36.117,175.018,"Adult",10,65,NA,NA,NA,NA,NA,NA,NA,NA,"Ruanoho whero","Blenniiformes","Tripterygiidae","3,2","Invertivore","9",NA,"Demersal",0,4.23218619628201,-0.783901543828409,-0.783901543828409,0.143637538833636,-0.391646812476231,0.0783979540934884,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",988,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.39,0.95,0.51,1.31,0.12,0.36,"SE","Mean number of individual Forsterygion varium",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion varium)",NA,NA,10,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,70,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",0.611882341631134,1.8356470248934,-0.338525625433055,-0.338525625433055,0.0415358706181366,-0.403118294740739,0.0784856188418719,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",511,"Perez-Matus and Shima (2010)","28","Kau Bay, Wellington harbour ",-41.33333333,174.8,"OA","2 Month",0,0.8,NA,NA,0,0.591162993,"2SE","Parapercis collias",4,4,"","4","9 treatments, 8 have kelp versus 1 kelp were removed ","Table 2",5,7,6,"kelp addition","Experimental","Spatial","yes","no","no","no","kelp","transect","Parapercis collias ",-41.33333333,174.8,"Adult",4,16,NA,NA,NA,NA,NA,NA,NA,NA,"Parapercis colias","Perciformes","Pinguipedidae","3,87","Carnivore","45","2500","Demersal",0,0.591162993,-0.587786664902119,-0.587786664902119,0.0269655620596233,-1.66238233057291,0.672719688312564,"Single","3","Single","Erect","Medium ",NA,120,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum spp",989,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.39,0,0.51,0,0.12,0,"SE","Mean number of individual Forsterygion varium",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion varium)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,150,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",0.611882341631134,0,0.3293037471426,0.3293037471426,0.00745303038145023,0.887787627440868,0.0845016045330489,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",964,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0,0.415,0,0.535,0,0.12,"SE","Mean number of individual Forsterygion malcolmi",26,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion malcolmi)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,155,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",0,0.865332306111357,-0.347129531095201,-0.347129531095201,0.00719199890122239,-0.579646365513541,0.0598460891605965,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",473,"Perez-Matus and Shima (2010)","28","Taputeranga MR, Wellington ",-41.33333333,174.8,"MR","2 Month",0.85,0.25,NA,NA,0.44188591,0.320361638,"2SE","Notolabrus celidotus adult",4,4,"","4","9 treatments, 8 have kelp versus 1 kelp were removed ","Table 2",5,7,6,"kelp addition","Experimental","Spatial","yes","no","no","no","kelp","transect","Notolabrus celidotus adult",-41.33333333,174.8,"Adult",4,16,NA,NA,NA,NA,NA,NA,NA,NA,"Notolabrus celidotus","Eupercaria","Labridae","3,3","Invertivore","24",NA,"Demersal",0.44188591,0.320361638,0.392042087776024,0.392042087776024,0.0306842489643275,1.35041732757832,0.613976684913986,"Single","3","Single","Erect","Medium ",NA,120,"Central New Zealand","Southern New Zealand","Temperate Australasia"
"Carpophyllum spp",916,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0,0.355,0,0.355,0,0,"SE","Mean number of individual Criptichthys jojettae",26,52,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Criptichthys jojettae)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Criptichthys jojettae abundance",-36.117,175.018,"Adult",10,72.5,NA,NA,NA,NA,NA,NA,NA,NA,"Cryptichthys jojettae","Blenniiformes","Tripterygiidae","3,2","Invertivore","6","2,028776579","Demersal",0,0,-0.303801454331664,-0.303801454331664,0,NA,NA,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",1038,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.24,6.46,0.49,9.88,0.25,3.42,"SE","Mean number of individual Notoclinops segmentatus",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Notoclinops segmentatus)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Notoclinops caerulepunctus abundance",-36.117,175.018,"Adult",10,65,NA,NA,NA,NA,NA,NA,NA,NA,"Notoclinops caerulepunctus","Blenniiformes","Tripterygiidae","3,1","Invertivore","3,6",NA,"Demersal",1.2747548783982,17.4386467364873,-1.79444403459872,-1.79444403459872,0.250819617644392,-0.495487569250648,0.07928373010848,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",915,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0,1.94,0,2.94,0,1,"SE","Mean number of individual Criptichthys jojettae",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Criptichthys jojettae)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Criptichthys jojettae abundance",-36.117,175.018,"Adult",10,65,NA,NA,NA,NA,NA,NA,NA,NA,"Cryptichthys jojettae","Blenniiformes","Tripterygiidae","3,2","Invertivore","6","2,028776579","Demersal",0,5.09901951359278,-1.07840958135059,-1.07840958135059,0.115692535517608,-0.529940922226241,0.07962343635625,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",1063,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0.34,0,0.59,0,0.25,0,"SE","Mean number of individual Notoclinops yaldwyni",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Notoclinops yaldwyni)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Notoclinops caerulepunctus abundance",-36.117,175.018,"Adult",10,150,NA,NA,NA,NA,NA,NA,NA,NA,"Notoclinops caerulepunctus","Blenniiformes","Tripterygiidae","3,1","Invertivore","3,6",NA,"Demersal",1.2747548783982,0,0.29266961396282,0.29266961396282,0.0348073067498329,0.371504976406025,0.0782501533412927,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
"Carpophyllum spp",968,"Feary and Clements (2006)","60","26 locations throughout the coastal area and the off- shore islands in the Hauraki Gulf north-eastern New Zealand",-36.117,175.018,"BOTH","Between February and December 2000",0,0.95,0,1.07,0,0.12,"SE","Mean number of individual Forsterygion malcolmi",26,26,"","20","The aim was to determine the extent to which species differed in the range of habitats used.","Fig. 2 (Forsterygion malcolmi)",NA,NA,NA,NA,"Observational","Spatial","yes","no","no","no","barren","transect","Forsterygion flavonigrum abundance",-36.117,175.018,"Adult",10,150,NA,NA,NA,NA,NA,NA,NA,NA,"Forsterygion flavonigrum","Blenniiformes","Tripterygiidae","3,28","Invertivore","5",NA,"Demersal",0,0.611882341631134,-0.667829372575655,-0.667829372575655,0.00378698224852071,-2.16255960530468,0.121891000447072,"Single","3","Single","Erect","Medium ",NA,207,"Northeastern New Zealand","Northern New Zealand","Temperate Australasia"
